anmalningsalternativKod,antagningsomgangKod,titel,organisation,studieort,utbildningsniva,undervisningssprak,studietakt,undervisningstid,undervisningsform,poang,poangEnhet,valdaAmnesNamn,examinaNamn,forkunskapskrav,studieavgiftTotal,studieavgiftDelsumma,kursbeskrivningUrl,distansBeskrivning,program,ar,startvecka,anmalningskod
89747,HT2026,"Senare del, Sociologi, kandidat 180 Hp - för dig som redan läst 1 år på program.",Luleå tekniska universitet,Luleå,Grund-avancerad,Svenska,100,Dagtid,Normal,"180,0",hp,Teknik och teknisk industri | Ekonomi | Samhälls- och beteendevetenskap,Civilingenjörsexamen,Grundläggande behörighet,420000,70000,https://www.ltu.se/utbildning/program/sdhog-senare-del-hogre-arskurs-pa-program-(120-300-hogskolepoang),,True,2026,202636,HT2026-LTU-89747
89748,HT2026,"Senare del, Statsvetenskap, kandidat 180 Hp - för dig som redan läst 1 år på program.",Luleå tekniska universitet,Luleå,Grund-avancerad,Svenska,100,Dagtid,Normal,"300,0",hp,Teknik och teknisk industri | Ekonomi | Samhälls- och beteendevetenskap,Civilingenjörsexamen,Grundläggande behörighet,400000,40000,https://www.ltu.se/utbildning/program/sdhog-senare-del-hogre-arskurs-pa-program-(120-300-hogskolepoang),,True,2026,202636,HT2026-LTU-89748
60183,HT2026,Senare del: Kandidatprogrammet i globala studier 180 hp - för dig som läst minst en termin på motsvarande program,Linköpings universitet,Norrköping,Grundnivå,Svenska,100,Dagtid,Normal,"150,0",hp,Kulturvetenskap | Utvecklingsstudier | Humaniora | Internationella relationer | Samhälls- och beteendevetenskap | Globala studier,Kandidatexamen,,339900,56650,https://liu.se/utbildning/program/f7kgs,,True,2026,202634,HT2026-LIU-60183
60432,HT2026,"Senare del: Kandidatprogrammet i Språk, litteratur och medier 180 hp - för dig som läst minst en termin på motsvarande program/kurs",Linköpings universitet,Linköping,Grundnivå,Svenska,100,Dagtid,Normal,"150,0",hp,Svenska | Humaniora | Språk | Litteraturvetenskap | Medie- och kommunikationsvetenskap | Engelska,Kandidatexamen,,322200,53700,https://liu.se/utbildning/program/f7ksm,,True,2026,202634,HT2026-LIU-60432
65810,HT2026,"Sexologi, masterprogram",Malmö universitet,Malmö,Avancerad nivå,Svenska,50,Dagtid,Normal,"120,0",hp,Hälsa och sjukvård | Socialt arbete,,"Examen från ett utbildningsprogram omfattande minst 180 hp (inklusive ett examensarbete om minst 15 hp) såsom socionom-, sociala omsorgs-, sjuksköterske-, psykolog- eller läkarprogrammet, alternativt från andra vårdinriktade program. **Förklarande tillägg** Förkunskapskravet ovan syftar till att fånga upp kunskaper och färdigheter som tillägnas genom studier och arbete/praktik med människor i professionella relationer som exempelvis patient/vårdare och klient/behandlare.",270000,67500,https://www.mau.se/utbildningstillfalle/70216ed8-d750-11f0-b415-d312a71c4fd5,,True,2026,202636,HT2026-MAU-65810
11036,HT2026,Sjukhusfysikerprogrammet,Göteborgs universitet,Göteborg,Grund-avancerad,Svenska,100,Dagtid,Normal,"300,0",hp,Fysik | Radiofysik,Sjukhusfysikerexamen,Grundläggande behörighet,810000,81000,https://www.gu.se/studera/f57a49fb-035d-11f1-a756-4970631443e8,,True,2026,202636,HT2026-GU-11036
47110,HT2026,Sjukhusfysikerprogrammet,Stockholms universitet,Stockholm,Grundnivå,Svenska,100,Dagtid,Normal,"300,0",hp,Radiofysik,Sjukhusfysikerexamen,,700000,70000,https://su.se/utbildningskatalog/NSFKY?semester=HT2026&eventcode=47110,,True,2026,202636,HT2026-SU-47110
80240,HT2026,Sjukhusfysikerutbildning,Lunds universitet,Lund,Grund-avancerad,Svenska,100,Dagtid,Normal,"300,0",hp,Radiofysik | Radiofysik,Sjukhusfysikerexamen,Grundläggande behörighet,925000,92500,http://www.lu.se/lubas/i-uoh-lu-NASJF/80240,,True,2026,202636,HT2026-LU-80240
80298,HT2026,"Sjukhusfysikerutbildning, Antagning till senare del",Lunds universitet,Lund,Grund-avancerad,Svenska,100,Dagtid,Normal,"300,0",hp,Radiofysik | Radiofysik,Sjukhusfysikerexamen,,925000,92500,http://www.lu.se/lubas/i-uoh-lu-NASJF-SEDE/80298,,True,2026,202636,HT2026-LU-80298
80680,HT2026,Sjuksköterskeprogrammet,Karlstads universitet,Karlstad,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Medicin | Omvårdnad,Sjuksköterskeexamen,"Grundläggande behörighet samt Matematik 2a/2b/2c, Naturkunskap 2 och Samhällskunskap 1b eller Samhällskunskap 1a1",513000,85500,https://www.kau.se/utbildning/program-och-kurser/program/VGSSP?occasion=80680,,True,2026,202635,HT2026-KAU-80680
H3PUL,HT2026,Sjuksköterskeprogrammet,Högskolan Dalarna,Falun,Grundnivå,Svenska,100,Dagtid,Distans,"180,0",hp,Medicin | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,484800,82800,http://www.du.se/redirect/programme.aspx?language=sv&code=VSJPG,,True,2026,202636,HT2026-HDA-H3PUL
P1314,HT2026,Sjuksköterskeprogrammet,Umeå universitet,Umeå,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,480300,80050,http://www.umu.se/utbildning/program-kurser/program/?code=VYSJK,,True,2026,202636,HT2026-UMU-P1314
87151,HT2026,Sjuksköterskeprogrammet,Blekinge tekniska högskola,Karlskrona,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,420000,70000,https://www.bth.se/OMGSP26h,,True,2026,202635,HT2026-BTH-87151
52345,HT2026,Sjuksköterskeprogrammet,Jönköping University,Jönköping,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,360000,60000,http://ju.se/studera/valj-utbildning/program/program-pa-grundniva/sjukskoterskeprogrammet-ht2026-52345.html,,True,2026,202636,HT2026-HJ-52345
52346,HT2026,Sjuksköterskeprogrammet,Jönköping University,Värnamo,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,360000,60000,http://ju.se/studera/valj-utbildning/program/program-pa-grundniva/sjukskoterskeprogrammet-ht2026-52346.html,,True,2026,202636,HT2026-HJ-52346
52550,HT2026,Sjuksköterskeprogrammet,Jönköping University,Eksjö,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,360000,60000,http://ju.se/studera/valj-utbildning/program/program-pa-grundniva/sjukskoterskeprogrammet-ht2026-52550.html,,True,2026,202636,HT2026-HJ-52550
P3210,HT2026,Sjuksköterskeprogrammet,Uppsala universitet,Uppsala,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Folkhälsovetenskap | Medicin | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,450000,75000,https://www.uu.se/utbildning/program?query=MSJ1Y,,True,2026,202636,HT2026-UU-P3210
P3211,HT2026,Sjuksköterskeprogrammet,Uppsala universitet,Gotland,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Folkhälsovetenskap | Medicin | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,450000,75000,https://www.uu.se/utbildning/program?query=MSJ1Y,,True,2026,202636,HT2026-UU-P3211
79615,HT2026,Sjuksköterskeprogrammet,Örebro universitet,Örebro,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Farmaci | Hälsa och sjukvård | Fysiologi | Medicin | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,452832,75472,https://www.oru.se/utbildning/program/sjukskoterskeprogrammet/20262,,True,2026,202636,HT2026-ORU-79615
12812,HT2026,Sjuksköterskeprogrammet,Högskolan i Halmstad,Halmstad,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,489000,81500,https://www.hh.se/rest-api/redirect-education-url/sv/651e10e2-8caf-11f0-86ba-675da05741d8,,True,2026,202636,HT2026-HH-12812
12814,HT2026,Sjuksköterskeprogrammet,Högskolan i Halmstad,Varberg,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,489000,81500,https://www.hh.se/rest-api/redirect-education-url/sv/f787e8a0-8caf-11f0-86ba-675da05741d8,,True,2026,202636,HT2026-HH-12814
61285,HT2026,Sjuksköterskeprogrammet,Högskolan i Skövde,Skövde,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Naturvetenskap | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,Grundläggande behörighet,465000,77500,https://www.his.se/sjukskoterska,,True,2026,202635,HT2026-HS-61285
83161,HT2026,Sjuksköterskeprogrammet,Luleå tekniska universitet,Luleå,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Medicin | Omvårdnad,Sjuksköterskeexamen,Grundläggande behörighet,414000,69000,https://www.ltu.se/utbildning/program/fvspg-sjukskoterskeprogrammet,,True,2026,202636,HT2026-LTU-83161
19310,HT2026,Sjuksköterskeprogrammet,Högskolan i Gävle,Gävle,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen,Grundläggande behörighet,468000,78000,https://edu.hig.se/web/sv/e313b801-9a1b-11f0-9057-117f39d847e2,,True,2026,202636,HT2026-HIG-19310
G0612,HT2026,Sjuksköterskeprogrammet,Linnéuniversitetet (Kalmar Växjö),Kalmar,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,589800,98300,https://lnu.se/program/VGSJV/20262/G0612,,True,2026,202636,HT2026-LNU-G0612
G0613,HT2026,Sjuksköterskeprogrammet,Linnéuniversitetet (Kalmar Växjö),Oskarshamn,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,589800,98300,https://lnu.se/program/VGSJV/20262/G0613,,True,2026,202636,HT2026-LNU-G0613
G0614,HT2026,Sjuksköterskeprogrammet,Linnéuniversitetet (Kalmar Växjö),Västervik,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,589800,98300,https://lnu.se/program/VGSJV/20262/G0614,,True,2026,202636,HT2026-LNU-G0614
G0616,HT2026,Sjuksköterskeprogrammet,Linnéuniversitetet (Kalmar Växjö),Ljungby,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,589800,98300,https://lnu.se/program/VGSJV/20262/G0616,,True,2026,202636,HT2026-LNU-G0616
G0617,HT2026,Sjuksköterskeprogrammet,Linnéuniversitetet (Kalmar Växjö),Växjö,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Sjuksköterskeexamen | Kandidatexamen,Grundläggande behörighet,589800,98300,https://lnu.se/program/VGSJV/20262/G0617,,True,2026,202636,HT2026-LNU-G0617
96441,HT2026,Sjuksköterskeprogrammet,Högskolan Väst,Trollhättan,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,"Grundläggande behörighet. Du behöver också: Matematik 2a eller Matematik 2b eller Matematik 2c, Naturkunskap 2, Samhällskunskap 1b eller Samhällskunskap 1a1 och 1a2. Eller: Matematik nivå 2a eller Matematik nivå 2b eller Matematik nivå 2c, Naturkunskap nivå 2, Samhälls­kunskap nivå 1b eller Samhälls­kunskap nivå 1a2",480060,80010,https://www.hv.se/utbildningstillfalle?uid=/22b44b1e-033b-11f0-a627-6c90d47f45b9,,True,2026,202636,HT2026-HV-96441
97354,HT2026,Sjuksköterskeprogrammet,Högskolan Väst,Bäckefors,Grundnivå,Svenska,100,Dagtid,Normal,"180,0",hp,Hälsa och sjukvård | Omvårdnad,Kandidatexamen | Sjuksköterskeexamen,"Grundläggande behörighet. Du behöver också: Matematik 2a eller Matematik 2b eller Matematik 2c, Naturkunskap 2, Samhällskunskap 1b eller Samhällskunskap 1a1 och 1a2. Eller: Matematik nivå 2a eller Matematik nivå 2b eller Matematik nivå 2c, Naturkunskap nivå 2, Samhälls­kunskap nivå 1b eller Samhälls­kunskap nivå 1a2",480060,80010,https://www.hv.se/utbildningstillfalle?uid=/812abd80-033f-11f0-a627-6c90d47f45b9,,True,2026,202636,HT2026-HV-97354
